ID;Name;Year Published;Min Players;Max Players;Play Time;Min Age;Users Rated;Rating Average;BGG Rank;Complexity Average;Owned Users;Mechanics;Domains
63379;The Twilight Saga: New Moon - The Movie Board Game;2009;2;8;60;10;40;2,63;19886;1;174;Roll / Spin and Move, Storytelling;
118339;The Hunger Games: District 12 Strategy Game;2012;2;4;30;14;282;5,17;19887;1,75;635;Worker Placement;
167590;New Earth;2016;2;4;120;10;44;3,31;19888;2,80;44;Area Majority / Influence, Hand Management, Modular Board, Trading, Worker Placement;
209945;Pretending to Grownup;2017;2;4;30;13;167;4,86;19889;1,13;711;Trick-taking;
2294;Flinch;1903;1;8;20;7;415;5,23;19890;1,14;1778;Card Drafting, Memory, Set Collection;Family Games
5260;Star Wars: Jedi Knights CCG;2001;2;4;20;12;142;4,72;19891;2;259;Role Playing;Customizable Games
193141;The Game of Life Junior;2014;2;4;30;5;73;4,10;19892;1;187;Roll / Spin and Move;
155582;ERA;0;2;4;30;0;36;2,23;19893;1,67;23;Hand Management, Take That, Variable Player Powers;
145259;Jenga: Tetris;2013;1;99;20;8;201;4,94;19894;1,50;657;Push Your Luck;
5591;Clue Jr.: The Case of the Hidden Toys;1996;2;4;30;5;127;4,55;19895;1,20;298;Dice Rolling, Paper-and-Pencil, Point to Point Movement, Roll / Spin and Move;Children's Games
8658;Monopoly: French;1982;2;8;90;8;100;4,38;19896;2;178;Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading;Children's Games
4189;Star Wars: Episode I - Battle for Naboo 3-D Action Game;1999;2;4;20;10;84;4,04;19897;1,75;233;Roll / Spin and Move;
116593;UNO Dice Game;2011;2;2;15;7;158;4,88;19898;1;488;Dice Rolling, Pattern Building, Pattern Recognition, Take That;
136143;Squillo;2012;2;6;30;18;179;4,91;19899;1,93;271;Deck Bag and Pool Building, Hand Management;
31936;Sorry! Express;2007;2;4;20;6;105;4,48;19900;1;235;Dice Rolling;
113436;Genegrafter;2012;2;4;10;13;56;3,74;19901;1,43;206;Card Drafting, Deck Bag and Pool Building, Dice Rolling, Hand Management, Trading;
9392;Nya Finans;0;2;6;90;8;145;4,77;19902;1,82;160;Point to Point Movement, Roll / Spin and Move, Stock Holding;
174925;Mr. Game!;2015;2;8;60;12;63;4,32;19903;1;62;Dice Rolling, Grid Movement, Modular Board, Roll / Spin and Move, Take That, Tile Placement, Variable Player Powers;
1959;Myst;1998;2;6;30;10;74;3,98;19904;1,75;253;;
15268;Trivial Pursuit: Book Lover's Edition;2004;2;4;60;12;108;4,42;19905;2,80;303;Roll / Spin and Move;
4126;Dixie: The Second War Between the States;1976;2;2;120;12;120;4,57;19906;2,39;433;Hexagon Grid;Wargames
2234;Chez Dork;2001;2;6;30;12;507;5,31;19907;1,31;987;Auction/Bidding, Set Collection, Variable Player Powers;Party Games, Thematic Games
5784;Polterdice;2003;2;5;60;10;119;4,58;19908;1,36;211;Betting and Bluffing, Dice Rolling, Modular Board;
1256;Star Wars Episode I: Customizable Card Game;1999;2;4;45;8;152;4,69;19909;1,36;349;;
36611;Monopoly: The Portable Property Trading Game;1994;2;6;120;8;140;4,67;19910;1,71;402;Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading;
13373;Choco;1977;2;4;25;3;115;4,52;19911;1;123;Dice Rolling, Memory, Pattern Recognition;Children's Games
17062;Batman Begins: Shadow Assault;2005;2;5;30;8;97;4,42;19912;1,44;225;Dice Rolling;
8121;Stargate SG-1;2004;2;6;120;10;104;4,44;19913;1,92;326;Area Movement;
1439;Iceberg Seals;1996;1;6;20;5;504;5,28;19914;1,06;920;Area Movement, Pattern Building;Children's Games
103261;Awkward Family Photos;2011;4;6;60;13;154;4,76;19915;1,13;354;Voting;
2356;Scrabble Sentence Cube Game;1971;0;0;10;10;137;4,69;19916;1,20;545;Dice Rolling;
4779;Easy Money;1935;2;8;120;7;204;4,97;19917;1,44;595;Roll / Spin and Move;
258855;Stupid Deaths;2018;2;6;0;12;135;4,69;19918;1;457;Player Elimination, Voting;
1502;Hotel Tycoon;1974;2;4;60;8;3088;5,49;19919;1,42;5176;Auction/Bidding, Roll / Spin and Move, Take That;Family Games
3484;Armada;1986;2;4;120;10;355;5,21;19920;2,20;841;Action Points;Family Games, Thematic Games
1933;Key to the Kingdom;1990;2;6;45;8;1167;5,46;19921;1,59;2419;Map Deformation, Roll / Spin and Move;Children's Games, Family Games
3320;The Game of Life: A Jedi's Path;2002;2;4;60;9;460;5,30;19922;1,37;954;Roll / Spin and Move;Children's Games, Family Games
8041;Monopoly: The Lord of the Rings Trilogy Edition;2003;2;6;60;8;845;5,41;19923;1,58;2183;Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading;
4476;Hot Potato;1988;2;6;10;4;99;4,35;19924;1;156;;Children's Games
1826;Whatzit?;1987;3;6;30;12;274;5,05;19925;1,63;788;Memory;
8432;Sorry! The Disney Edition;2001;2;4;30;6;165;4,83;19926;1;458;Roll / Spin and Move, Take That;Children's Games
162093;I Hate Zombies;2015;2;12;15;6;520;5,21;19927;1,04;1486;Player Elimination, Rock-Paper-Scissors, Variable Player Powers;Party Games
2387;Huggermugger;1989;2;4;45;12;424;5,23;19928;1,65;1080;;
240142;Dark Legacy: The Rising;2018;2;2;60;14;43;3;19929;0;25;Action Points, Campaign / Battle Card Driven, Hand Management;
5472;Monopoly: Millennium;2000;2;8;90;8;318;5,20;19930;1,62;887;Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading;
37000;Partini;2008;4;0;90;18;276;5,06;19931;1,36;815;Acting, Cooperative Game, Dice Rolling, Role Playing;Party Games
29099;Pola Naftowe;2007;3;5;45;9;77;3,99;19932;2,25;99;Auction/Bidding, Commodity Speculation, Dice Rolling, Player Elimination, Trading;
30485;Big Brain Academy Boardgame;2007;2;6;45;8;121;4,53;19933;1,64;387;Team-Based Game;
5232;Gnip Gnop;1971;2;2;10;5;160;4,75;19934;1,06;124;Race;Children's Games, Family Games
211534;Bears vs Babies;2017;2;5;20;7;3326;5,52;19935;1,26;9221;Action Points, Hand Management, Player Elimination, Set Collection, Take That;Party Games
70329;Conan: el juego de cartas;2011;2;4;30;13;78;3,91;19936;1,62;242;;
6764;The Six Million Dollar Man;1975;2;4;45;7;102;4,35;19937;1,50;316;Hand Management, Point to Point Movement, Roll / Spin and Move;
6387;Mr. Mouth;1976;2;4;10;5;196;4,93;19938;1;324;;Children's Games
281;Ostindiska Kompaniet;1991;2;5;120;10;157;4,68;19939;2,55;234;Commodity Speculation, Pick-up and Deliver;
2817;Delta V;2001;2;4;60;12;230;4,97;19940;1,62;646;;Family Games, Thematic Games
128185;Don't Rock the Boat;2012;2;4;3;5;215;4,90;19941;1,17;457;;
127533;Angry Birds: Space;2012;2;4;25;5;78;3,85;19942;1;158;;
28231;The Curse of the Ruby Rhino;2007;2;5;10;6;72;3,84;19943;1;132;Dice Rolling;
89550;Battle of the Sexes: The Battle Continues;2008;2;8;0;12;57;3,48;19944;1,50;143;Team-Based Game;
172032;Bottlecap Vikings;2015;2;4;60;10;447;5,19;19945;1,75;1867;Modular Board;
5960;Strike Force One: The Cold War Heats Up - 1975;1975;2;2;15;13;182;4,78;19946;1,12;399;Dice Rolling, Hexagon Grid, Simulation;Wargames
5750;Harry Potter and the Sorcerer's Stone Trivia Game;2000;2;6;60;8;329;5,15;19947;1,44;981;Roll / Spin and Move;
1724;Bureaucracy;1981;2;8;90;12;85;4,06;19948;2,29;270;;
4062;Swap!;2000;2;6;10;7;267;5,00;19949;1,20;867;Pattern Recognition;Children's Games
36229;Toboggans of Doom;2008;2;4;30;8;125;4,53;19950;1,22;240;Dice Rolling, Tile Placement;
5959;Scrimmage: Tactical Professional Football;1973;2;2;90;10;79;4,01;19951;3,21;267;Dice Rolling, Grid Movement, Hexagon Grid, Simulation;Strategy Games, Wargames
23946;Na Sygnale;2006;2;4;30;8;133;4,53;19952;1,55;184;Action Points, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Roll / Spin and Move;
42968;Pressure Matrix;2010;2;5;45;10;124;4,47;19953;2,50;293;Modular Board, Roll / Spin and Move;
4694;Friends Trivia Game;2002;2;6;45;10;142;4,55;19954;1,60;536;;
1377;Danger;2001;3;5;30;8;112;4,33;19955;1,14;333;Set Collection;
185154;Wizard School;2016;2;5;90;12;250;4,93;19956;2,60;826;Cooperative Game, Dice Rolling, Trading, Variable Player Powers;
212436;Big Time Soccer;2016;2;2;60;10;71;3,70;19957;1,50;6;Hand Management, Simulation;
6521;Magdar;2003;2;4;20;9;542;5,24;19958;1,36;1005;Dice Rolling, Modular Board, Point to Point Movement, Push Your Luck;Family Games, Thematic Games
19377;Rock Paper Scissors Game;2005;2;4;5;6;30;1,32;19959;1;10;Rock-Paper-Scissors;
134815;The Hobbit: An Unexpected Journey - Adventure Board Game;2012;2;15;0;8;65;3,27;19960;3,40;230;Roll / Spin and Move;
4376;Kings in the Corner;1996;2;6;30;7;353;5,15;19961;1,10;987;Hand Management;
31;Dark World;1991;2;5;90;10;755;5,34;19962;1,93;1928;Dice Rolling, Grid Movement;Thematic Games
27826;What's Yours Like?;2007;4;20;45;12;374;5,08;19963;1,13;1022;Paper-and-Pencil;Party Games
24376;Trivial Pursuit: Totally 80s Edition;2005;2;4;45;18;291;5,10;19964;1,60;906;Roll / Spin and Move;
41068;Twilight: The Board Game;2009;2;8;60;10;45;2,71;19965;1,50;151;Roll / Spin and Move, Storytelling;
158917;TKO;2015;2;2;5;8;224;4,91;19966;1;1141;Rock-Paper-Scissors, Simultaneous Action Selection;
1148;Eagle Kingdoms;1994;2;6;45;8;55;3,32;19967;1;89;Dice Rolling, Modular Board, Set Collection;
3347;Solo;1993;2;10;30;6;789;5,36;19968;1,02;1161;;
172307;The Game of Life (2013- Editions);2013;2;4;60;8;200;4,82;19969;1,67;608;Roll / Spin and Move, Simulation;
1362;Wit's End;1995;2;6;60;12;278;5,02;19970;1,92;763;Roll / Spin and Move;Family Games, Party Games
2431;Bargain Hunter;1981;2;4;60;9;164;4,74;19971;1,23;411;Roll / Spin and Move, Set Collection;
1269;Skip-Bo;1967;2;6;20;8;6096;5,47;19972;1,22;13674;Hand Management;Family Games
7709;Hands Down;1964;3;4;10;5;155;4,62;19973;1,07;400;Hand Management, Set Collection, Simultaneous Action Selection;
11532;The Eagle and the Sun;1991;2;2;0;12;65;3,64;19974;4,80;176;Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Secret Unit Deployment, Simulation, Team-Based Game;Wargames
1613;Ghost Castle;1970;2;4;45;6;937;5,39;19975;1,12;1495;Area Movement, Race, Roll / Spin and Move;Children's Games
16387;3D Tic Tac Toe;1953;2;2;1;6;106;4,22;19976;1,25;160;Pattern Building, Pattern Recognition, Set Collection;Abstract Games
3390;Friends;1999;4;10;30;13;85;4,05;19977;1,80;200;;
8598;Monopoly: Star Trek The Next Generation;1998;2;8;120;8;128;4,62;19978;2;333;Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading;
22770;Mad Libs Card Game;2002;2;6;30;8;76;3,69;19979;1,20;313;Card Drafting, Hand Management;
13508;Boggle Jr.;1988;1;2;10;3;136;4,50;19980;1,40;548;Memory, Pattern Recognition;Children's Games
154343;Sorry! with Fire & Ice Power-ups;2013;2;4;60;6;253;4,99;19981;1;714;Roll / Spin and Move, Take That;
254617;Monopoly Cheaters Edition;2018;2;6;180;8;215;4,94;19982;1,33;915;Roll / Spin and Move, Set Collection, Trading;
2166;Wyvern;1994;2;2;30;10;404;5,25;19983;2,24;749;Hand Management, Interrupts;Customizable Games
1647;Spammers;1998;2;6;90;13;106;4,23;19984;2,14;277;;
16807;Swipe;2004;2;6;30;8;168;4,73;19985;1,08;482;Dice Rolling;
46744;Race 3000;2009;2;4;20;7;186;4,80;19986;1,13;514;Roll / Spin and Move;Children's Games
27389;Smart Ass;2006;2;8;30;12;1200;5,39;19987;1,33;2930;Dice Rolling, Roll / Spin and Move;Party Games
13782;Trivial Pursuit: SNL DVD Edition;2003;2;6;60;14;147;4,56;19988;2,29;517;Roll / Spin and Move;
15832;Cheat;0;3;10;10;8;307;5,12;19989;1,12;135;Memory;Family Games
144557;Where Art Thou Romeo?;2013;3;5;15;13;290;5,01;19990;1,13;986;Role Playing, Storytelling;
5824;The Kids of Catan;2003;2;4;20;4;663;5,25;19991;1,06;1083;Dice Rolling, Roll / Spin and Move;Children's Games
1326;MacGregor;1998;2;4;30;8;251;4,91;19992;1,15;523;Action Queue, Grid Movement, Hand Management;Children's Games
2275;Airlines;1998;2;4;120;12;166;4,67;19993;2,06;325;Hand Management;
6785;Big Brother: The Game;2000;2;6;45;12;68;3,24;19994;1,50;135;Roll / Spin and Move, Voting;
32670;Barista;2007;2;4;10;8;105;4,29;19995;1,13;224;Hand Management;
11370;The Civil War;1991;2;4;1200;12;51;2,85;19996;3,57;133;Dice Rolling, Hexagon Grid, Simulation;Wargames
6597;E.T.: The Extra-Terrestrial;1982;2;4;10;7;79;3,73;19997;2;288;Dice Rolling, Roll / Spin and Move;
11618;Cranium Zigity;2004;2;10;10;8;909;5,31;19998;1,09;2212;Hand Management, Pattern Building;Children's Games, Family Games
3482;Past Lives;1988;2;8;60;8;102;4,40;19999;1,50;207;Dice Rolling, Events, Roll / Spin and Move, Set Collection, Track Movement;
198961;Yeti in My Spaghetti;2015;2;99;15;4;246;4,91;20000;1;616;Player Elimination;
150811;Mega Man: The Board Game;2016;2;6;90;13;260;5,30;20001;1,67;764;Action Points, Deck Bag and Pool Building, Hand Management, Point to Point Movement, Team-Based Game, Variable Player Powers;Strategy Games, Thematic Games
9516;Adverteasing;1988;2;8;30;14;126;4,30;20002;1,38;413;;Party Games
19409;Mouse Chaos;2003;2;4;45;8;195;4,79;20003;1,67;439;Memory, Trading;
3886;Nine Men's Morris;-1400;2;2;20;6;1310;5,36;20004;1,84;1642;Pattern Building, Point to Point Movement;Abstract Games
1073;Der Schatz der Inka;1987;2;6;60;8;261;4,93;20005;1,27;656;Dice Rolling, Grid Movement, Hand Management, Pick-up and Deliver, Roll / Spin and Move;Family Games
1095;Mystery on the Nile;1996;2;6;30;10;80;3,77;20006;1,44;182;Memory;
3736;Gooey Louie;1995;2;8;10;7;89;3,97;20007;1;150;;
139388;Emperor's New Clothes;2014;2;8;15;12;80;3,84;20008;2,82;46;Acting, Action Points, Betting and Bluffing, Card Drafting, Commodity Speculation, Dice Rolling, Hand Management, Memory, Push Your Luck, Role Playing, Set Collection, Storytelling, Team-Based Game, Trading, Variable Player Powers;Thematic Games
289363;Ms. Monopoly;2019;2;6;0;8;39;1,78;20009;1;69;Income, Ownership;
19560;Zathura: Adventure Is Waiting;2005;2;4;45;7;127;4,58;20010;1,08;351;Roll / Spin and Move;
202771;Punderdome: A Card Game for Pun Lovers;2016;3;99;90;12;220;4,81;20011;1;949;;
231954;Legends of the Hidden Temple;2017;4;12;0;12;91;3,82;20012;1,50;629;Cooperative Game, Dice Rolling;
2818;UNO Attack!;1999;2;10;30;7;1342;5,42;20013;1,22;2608;Hand Management, Take That;Family Games
203739;Evil Dead 2: The Official Board Game;0;1;6;120;14;58;2,34;20014;2;108;Area Movement, Cooperative Game, Dice Rolling, Hand Management;
1902;Mad Scientist;2000;2;4;30;10;107;4,19;20015;1,40;193;;
14076;The Ladybug Game;2004;2;4;20;3;162;4,64;20016;1,06;371;Roll / Spin and Move;Children's Games
23694;Pirates of the Caribbean DVD Treasure Hunt;2006;2;8;30;8;178;4,77;20017;1,24;501;Action Points, Dice Rolling, Roll / Spin and Move, Trading;
1510;Class Struggle;1978;2;6;90;12;192;5,00;20018;1,65;475;;Thematic Games
166658;Bakerspeed;2014;2;5;15;7;164;4,63;20019;1,10;303;Dice Rolling;
166081;Bucket of Doom;2014;4;20;30;18;323;5,06;20020;1;996;Storytelling, Voting;Party Games
12691;Warmaster Chess 2000;1998;2;2;60;10;49;2,93;20021;2,50;178;Grid Movement;Abstract Games
10815;Craps;1125;1;16;60;10;284;4,99;20022;1,79;183;Betting and Bluffing, Dice Rolling;Abstract Games, Party Games
1217;Secret Labyrinth;1998;2;4;30;10;224;4,84;20023;1,50;590;Modular Board, Network and Route Building, Rock-Paper-Scissors;Children's Games
2433;Halloween Party;2000;3;6;30;10;76;3,65;20024;1,50;238;Set Collection, Trading;
37305;Halo Interactive Strategy Game;2008;2;10;60;10;233;4,98;20025;2,13;733;Line of Sight;Wargames
27190;Battleships;1931;2;2;60;7;169;4,60;20026;1;203;;Children's Games, Family Games
12063;There's a Moose in the House;2004;2;5;15;8;810;5,30;20027;1,01;1855;;Children's Games
2482;Zaxxon;1982;2;2;30;7;134;4,37;20028;1,20;448;Roll / Spin and Move;Children's Games
3529;Vampire Hunter;2002;2;4;30;9;455;5,17;20029;1,31;1122;Area Movement, Cooperative Game, Grid Movement, Roll / Spin and Move;
7422;Mid-Life Crisis;1982;2;6;60;18;94;3,97;20030;1,20;296;Dice Rolling, Roll / Spin and Move;
193295;Drunk Stoned or Stupid: A Party Game;2015;4;0;30;17;164;4,54;20031;1;646;;
6090;Pack of Flies;2003;2;5;20;8;315;4,96;20032;1,13;640;Betting and Bluffing;
2242;Creatures & Cultists;1993;2;5;30;6;351;5,03;20033;1,79;849;Dice Rolling, Hand Management, Player Elimination, Take That;Thematic Games
786;Maxi Bour$e;1987;2;6;90;10;151;4,57;20034;2,25;336;Roll / Spin and Move, Stock Holding, Trading;
89340;Name 5;2009;2;0;60;12;244;4,84;20035;1,29;770;Roll / Spin and Move;
24000;Monopoly: Nintendo;2006;2;6;60;8;271;4,95;20036;1,75;857;Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading;
3820;Star Fleet Missions;1992;2;6;60;10;150;4,54;20037;1,09;273;Hand Management;Wargames
1692;Spoons;1972;4;13;30;8;489;5,19;20038;1,09;595;Set Collection, Simultaneous Action Selection;Party Games
7720;The Prince: The Struggle of House Borgia;2003;3;5;90;12;278;4,97;20039;2,38;1045;Auction/Bidding;Strategy Games
154174;The Big Bang Theory: Rock! Paper! Scissors! Lizard! Spock! Dice Game;0;2;8;30;10;85;3,84;20040;1,20;314;Dice Rolling, Rock-Paper-Scissors;
230864;WTF: (What the Fish!);2017;2;6;0;8;99;3,76;20041;1;381;Hand Management, Take That;
;Hidden Conflict;2005;2;6;30;10;128;4,35;20042;2;;;
3549;Superpower;1986;2;6;90;12;135;4,35;20043;2,10;306;Roll / Spin and Move, Voting;
93522;Tetris: The Card Game;2011;1;4;10;8;130;4,37;20044;1;447;Hand Management, Pattern Recognition;
18750;Dragonriders;2005;2;6;90;10;343;5,01;20045;1,63;666;Modular Board;Family Games
8031;Citadel Combat Cards;1992;2;6;10;10;137;4,31;20046;1,06;416;Hand Management, Trick-taking;Children's Games
3696;Channel Surfing;1994;2;99;30;12;126;4,22;20047;1,40;338;Team-Based Game;
40347;Monopoly: Here and Now - The World Edition;2008;2;6;60;8;304;5,02;20048;1,70;791;Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading;
5758;Monopoly: Pokémon;1995;2;6;120;8;536;5,35;20049;1,94;1402;Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading;Children's Games
15278;Law & Order Game;2004;2;4;30;13;57;2,43;20050;2,33;145;Dice Rolling, Roll / Spin and Move;
2485;Game of the States;1940;2;4;30;8;184;4,70;20051;1,41;470;Pick-up and Deliver, Roll / Spin and Move;Children's Games, Family Games
46747;Magikus;2009;2;4;10;6;181;4,66;20052;1;638;Dice Rolling, Set Collection;Children's Games
137336;Archer: The Danger Zone! Board Game;2014;2;8;40;15;214;4,78;20053;1,46;530;;
3344;Lone Wolf and Cub Game;1989;1;2;60;12;138;4,29;20054;1,83;369;Role Playing;
84730;Doggie Doo;2010;2;5;20;4;177;4,58;20055;1;268;Dice Rolling;Children's Games
5253;Jack Straws;1888;2;5;10;6;159;4,56;20056;1;394;;Children's Games
2044;Non-Violent, Politically-Correct War;1996;2;4;30;4;63;3,04;20057;1,10;148;Cooperative Game;
29405;Transformers 3D Battle Card Game;2007;2;2;30;8;69;3,41;20058;1,15;88;;
1837;Word Yahtzee;1978;2;4;30;8;278;4,93;20059;1,61;866;Dice Rolling, Pattern Recognition;
36783;Jishaku;2008;2;2;15;14;361;5,00;20060;1,04;695;;Abstract Games
2000;True or False;1994;2;6;60;12;126;4,18;20061;1,56;263;;
118955;Zombie! Run for Your Lives!;2012;3;7;15;10;148;4,40;20062;1,17;174;Hand Management;
17106;Boxes;1889;2;2;15;7;208;4,70;20063;1,51;146;Enclosure, Paper-and-Pencil;Abstract Games
46748;Robo Champ;2009;2;3;10;6;178;4,58;20064;1,09;502;Set Collection;Children's Games
5029;Monopoly: Star Wars Episode I;1999;2;8;120;8;535;5,20;20065;1,83;1373;Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection;Family Games
128565;Evil Baby Orphanage;2012;3;6;15;13;641;5,28;20066;1,53;1397;Take That;
27960;Wizardology: The Game;2007;2;6;60;0;139;4,40;20067;1,14;436;Card Drafting, Roll / Spin and Move;
4110;X-Men Trading Card Game;2000;2;2;20;10;113;4,04;20068;1,44;299;;Customizable Games
2573;Rivers, Roads & Rails;1969;2;10;30;5;550;5,14;20069;1,16;1259;Tile Placement;Children's Games
99918;W.W.B;2011;2;2;0;0;41;1,43;20070;3;3;Dice Rolling, Roll / Spin and Move;Abstract Games, Thematic Games
3702;Topple;1983;2;4;20;6;459;5,10;20071;1,16;951;;Children's Games, Family Games
155693;Game of Thrones: Westeros Intrigue;2014;2;6;20;8;1134;5,27;20072;1,08;2143;Hand Management;Family Games
137550;Story War;2013;3;8;30;8;295;4,97;20073;1,38;846;Hand Management, Storytelling;Party Games
2086;Elfer raus!;1925;2;6;30;7;501;5,17;20074;1,10;1250;Hand Management;Family Games
152488;Funny or Die;2013;3;6;0;13;88;3,56;20075;1,14;359;Voting;
15064;Pimp: The Backhanding;2005;2;4;30;18;517;5,17;20076;1,36;748;Dice Rolling, Hand Management;
198447;Jim Henson's Labyrinth: The Board Game;2016;1;5;120;6;629;5,25;20077;1,75;2003;Area Movement, Cooperative Game, Variable Player Powers;
8633;Monopoly: Disney;2001;2;8;90;8;509;5,13;20078;1,96;1453;Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading;Children's Games, Family Games
17250;Monopoly: London;1972;2;8;180;8;191;4,64;20079;1,81;249;Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading;
13285;Dungeonville;2004;2;5;60;10;296;4,88;20080;1,40;655;Card Drafting, Push Your Luck, Secret Unit Deployment;Thematic Games
